fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,4322687.0,4322687.0,0.1313023567199707,10537040.727272727,10537040.727272727,1.004093199968338, 0.0640110969543457
0,1,5086869.5,5086869.5,0.13446378707885742,10550557.363636363,10550557.363636363,1.249852031469345, 0.03790448506673177
0,2,5953082.0,5953082.0,1.1503126621246338,10534379.818181818,10534379.818181818,0.31537576697089453, 0.03810075521469116
0,3,6405758.0,6405758.0,1.9833319187164307,10454414.5,10454414.5,0.4634665846824646, 0.03854234615961711
0,4,6606790.5,6606790.5,0.8668389320373535,10348295.772727273,10348295.772727273,0.6970409642566334, 0.03905843098958333
0,5,6621408.5,6621408.5,0.7016789317131042,10286844.772727273,10286844.772727273,0.851077673110095, 0.0382742961247762
0,6,6576446.0,6576446.0,1.9573376178741455,10218216.454545455,10218216.454545455,1.4817250262607227, 0.03883324066797892
0,7,6553277.0,6553277.0,0.1405974179506302,10131570.909090908,10131570.909090908,0.9852779724381187, 0.038230427106221515
0,8,6564772.0,6564772.0,0.4435654282569885,10078827.272727273,10078827.272727273,1.2287222905592485, 0.03827469348907471
0,9,6473418.0,6473418.0,0.5013201832771301,10030859.090909092,10030859.090909092,0.6836925392801111, 0.03864221175511678
0,10,6449956.0,6449956.0,0.4510725736618042,10004835.454545455,10004835.454545455,1.4635772054845637, 0.038016331195831296
0,11,6442919.5,6442919.5,0.03302943706512451,9960146.636363637,9960146.636363637,0.5370141430334612, 0.03832186460494995
0,12,6412425.5,6412425.5,0.4125629663467407,9910457.863636363,9910457.863636363,0.30869889530268585, 0.03897012074788411
0,13,6378807.0,6378807.0,1.1201808452606201,9897642.909090908,9897642.909090908,0.6461793563582681, 0.03892533381779988
0,14,6355589.0,6355589.0,0.15339630842208862,9865868.272727273,9865868.272727273,0.5754116732965816, 0.038836840788523355
0,15,6360860.0,6360860.0,1.1856311559677124,9843677.863636363,9843677.863636363,0.8621983392672106, 0.038655813535054526
0,16,6293628.0,6293628.0,1.6816372871398926,9835990.045454545,9835990.045454545,0.7529428506439383, 0.039221731821695964
0,17,6316886.0,6316886.0,0.07730644941329956,9820328.863636363,9820328.863636363,0.5288500433618372, 0.03914836247762044
0,18,6323567.5,6323567.5,0.6845901012420654,9831168.0,9831168.0,1.0778656574812802, 0.03921969731648763
0,19,6318588.0,6318588.0,0.3023226261138916,9832576.727272727,9832576.727272727,0.5139322443441912, 0.03872570991516113
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,334317.9558105469,334317.9558105469,0.6587386438623071,805621.9012044271,805621.9012044271,0.8321945866531072, 6.789207283655802
0,1,242710.2568359375,242710.2568359375,0.8842329075559974,294816.8186035156,294816.8186035156,0.8161718297688778, 6.845627494653066
0,2,176003.81713867188,176003.81713867188,0.556671476457268,212921.2970435733,212921.2970435733,0.8230706904016968, 6.854037880897522
0,3,153053.92138671875,153053.92138671875,0.7488804198801517,170179.23612467447,170179.23612467447,0.8529505185738561, 6.806812051932017
0,4,129268.03149414062,129268.03149414062,0.692532972432673,147019.57611665272,147019.57611665272,0.890670945962137, 6.777773789564768
0,5,119293.0009765625,119293.0009765625,0.6005122228525579,128992.54381161644,128992.54381161644,0.8392674360213623, 6.759992305437724
0,6,107967.23364257812,107967.23364257812,0.6634439094923437,119258.78819347563,119258.78819347563,0.7966492899771159, 6.75397101243337
0,7,101844.77752685547,101844.77752685547,0.8033721712417901,109090.36021496,109090.36021496,0.7909885567302505, 6.771473693847656
0,8,95013.46746826172,95013.46746826172,0.6208811677061021,103900.67792329335,103900.67792329335,0.8335772771720907, 6.774585171540578
0,9,91048.6494140625,91048.6494140625,0.6758193378336728,96857.01484607515,96857.01484607515,0.8448448844719678, 7.394943157831828
0,10,88424.60595703125,88424.60595703125,0.6166514018550515,93889.97590564546,93889.97590564546,0.8203673830943271, 6.777057027816772
0,11,84440.88989257812,84440.88989257812,1.2398456642404199,88418.74395606632,88418.74395606632,0.8387063561960877, 6.800511872768402
