fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.07584378836386628,0.9642438291770917,0.9387710492012167,0.12331762418846226, 1.5454268336296082
0,1,0.06411348213085297,0.972852080678362,0.9745308122385927,0.06321034417566875, 1.6060782988866171
0,2,0.06035238564042945,0.9742213266085382,0.9736290820522322,0.06428591822930152, 1.577608307202657
0,3,0.06273954911086214,0.9715630833194466,0.9858041847824639,0.04601212176955606, 1.5738500674565634
0,4,0.05489762207761654,0.9799798921507157,0.983011991746927,0.05050279866851752, 1.5590178728103639
0,5,0.05630456006667596,0.9773850384893427,0.9893646761615214,0.038336727083351806, 1.5348465005556742
0,6,0.061075359156440794,0.9744625968227861,0.9896941426440757,0.040843526159015604, 1.7125178813934325
0,7,0.06511416077766477,0.9756700718235953,0.994099763450563,0.03033584438897527, 1.8171655813852945
1,0,0.06887690444733491,0.9713082384378039,0.9377521300704368,0.12335191990963981, 1.7514637509981792
1,1,0.05644701874092677,0.9781718534490258,0.9713672047998203,0.06820058067842802, 1.786879340807597
1,2,0.04996625498253187,0.9798242385409935,0.972944709497798,0.06612980344885529, 1.9502068400382995
1,3,0.0451025030651719,0.9836661051227088,0.9829318874392771,0.0512949366647739, 1.8443912188212077
1,4,0.04572352809458496,0.9842821686395697,0.9830485004400897,0.05173469807179114, 1.8308066924413045
1,5,0.04670279115356495,0.9831041112097013,0.9883212610596948,0.04301182006782342, 1.755519954363505
1,6,0.05116704589335666,0.9820564657647167,0.9869911816253588,0.04527629465027079, 1.7673210819562277
1,7,0.04324754594845403,0.9858228148830747,0.9918918258079841,0.03434824695570916, 1.7925108830134073
2,0,0.07368134907019154,0.965612181904246,0.9338255510981347,0.12588547186832558, 1.7647130290667217
2,1,0.06022058021483886,0.9741501548145496,0.9717275995586253,0.06822680293120678, 1.7468118945757547
2,2,0.05980870572788337,0.9720316162446987,0.973695912918566,0.06481300076229425, 1.7397265394528707
2,3,0.05695003256135221,0.9758479103785442,0.9842091464517131,0.04944831301987988, 1.7399828910827637
2,4,0.0557384568448321,0.9799712238718574,0.9839033334895391,0.0520187393309478, 1.760946508248647
2,5,0.052394039462657874,0.9776816273735882,0.9892950056415208,0.04063062824318375, 1.74699471394221
2,6,0.05428211714202842,0.9798390120665958,0.9885045772799333,0.04294468301505192, 1.7774054090181985
2,7,0.056716103545670415,0.981255395711508,0.9931153441530933,0.034445384655530494, 1.756286327044169
3,0,0.07559289346978885,0.9643949752031833,0.9403138153282473,0.12067251064225423, 1.7915693918863933
3,1,0.06724228894299998,0.9717265631451456,0.9730702701829165,0.06529574477245245, 1.7792824188868204
3,2,0.0654602114382029,0.9715007832979565,0.9757209731463119,0.061828393771548334, 1.789047153790792
3,3,0.059762243790271674,0.9743093557083934,0.9833344245809609,0.04845781361729344, 1.7884504755338033
3,4,0.057929928363443406,0.974611119878533,0.9816330570727507,0.05092868964399348, 1.7609909534454347
3,5,0.0530910577775901,0.9775918185116694,0.9892762554179196,0.03905653017671061, 1.7643743356068928
3,6,0.062006997387637666,0.9723102336495449,0.987968578399228,0.04229078660161768, 1.7578856547673543
3,7,0.05828200884778718,0.9765911334537993,0.9926717348871367,0.033192329089164016, 1.786020831267039
