fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.501822829246521,1.0,0.4444444444444444,0.04056977430979411
0,1,0.5138028860092163,1.0,1.0,0.011415410041809081
0,2,0.5204180479049683,1.0,1.0,0.010707743962605794
1,0,0.8968648910522461,0.0,0.6666666666666667,0.012691839536031087
1,1,0.902571976184845,0.0,1.0,0.01107305685679118
1,2,0.9454985857009888,0.0,1.0,0.010834153493245442
2,0,0.8653457760810852,0.0,0.6666666666666667,0.01338212490081787
2,1,0.7417986392974854,0.0,1.0,0.011648015181223551
2,2,0.6550318002700806,1.0,1.0,0.011791892846425374
3,0,0.6320342421531677,1.0,0.4444444444444444,0.012980616092681885
3,1,0.5893821120262146,1.0,1.0,0.011677201588948567
3,2,0.5848082304000854,1.0,1.0,0.011887152989705404
Final OOF ROC AUC SCORE: 0.6875
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.501822829246521,1.0,0.4444444444444444,0.026041293144226076
0,1,0.5138028860092163,1.0,1.0,0.009607001145680746
0,2,0.5204180479049683,1.0,1.0,0.009534104665120443
1,0,0.8968648910522461,0.0,0.6666666666666667,0.010314091046651205
1,1,0.902571976184845,0.0,1.0,0.009523328145345051
1,2,0.9454985857009888,0.0,1.0,0.009843699137369792
2,0,0.8653457760810852,0.0,0.6666666666666667,0.011943447589874267
2,1,0.7417986392974854,0.0,1.0,0.010636778672536214
2,2,0.6550318002700806,1.0,1.0,0.011020867029825847
3,0,0.6320342421531677,1.0,0.4444444444444444,0.011097546418507893
3,1,0.5893821120262146,1.0,1.0,0.010444235801696778
3,2,0.5848082304000854,1.0,1.0,0.01084749698638916
Final OOF ROC AUC SCORE: 0.6875
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.501822829246521,1.0,0.4444444444444444,0.029855763912200926
0,1,0.5138028860092163,1.0,1.0,0.01248838504155477
0,2,0.5204180479049683,1.0,1.0,0.013016029198964437
1,0,0.8968648910522461,0.0,0.6666666666666667,0.013460214932759602
1,1,0.902571976184845,0.0,1.0,0.01329555908838908
1,2,0.9454985857009888,0.0,1.0,0.013882191975911458
2,0,0.8653457760810852,0.0,0.6666666666666667,0.0134909192721049
2,1,0.7417986392974854,0.0,1.0,0.012068462371826173
2,2,0.6550318002700806,1.0,1.0,0.012707980473836263
3,0,0.6320342421531677,1.0,0.4444444444444444,0.014039977391560873
3,1,0.5893821120262146,1.0,1.0,0.013527441024780273
3,2,0.5848082304000854,1.0,1.0,0.01291654904683431
Final OOF ROC AUC SCORE: 0.6875
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.2669621796480247,0.7327247693456161,0.63448099679723,12.0082337141037
0,1,0.19316898131438967,0.8658828366701243,0.8431401508487408,8.99283054669698
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.2669621796480247,0.7327247693456161,0.63448099679723,8.556289935112
fold,epoch,val_loss,val_auc,tr_auc, time
Final OOF ROC AUC SCORE: 0.7332440375445826
fold,epoch,val_loss,val_auc,tr_auc, time
Final OOF ROC AUC SCORE: 0.7332440375445826
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,7.870492935180664,0.0,0.4444444444444444,0.03379011154174805
0,1,0.5110250115394592,1.0,0.4444444444444444,0.013499061266581217
0,2,0.7813626527786255,0.0,1.0,0.01463250716527303
1,0,1.3378868103027344,0.0,0.22222222222222224,0.015323023001352945
1,1,1.008558988571167,0.0,1.0,0.013752806186676025
1,2,0.7446287274360657,1.0,1.0,0.013597194353739421
2,0,0.7463598251342773,0.0,0.33333333333333337,0.015548348426818848
2,1,0.7997475862503052,0.0,1.0,0.013512694835662841
2,2,0.798336386680603,0.0,1.0,0.01448761224746704
3,0,0.6010721921920776,1.0,0.33333333333333337,0.017395031452178956
3,1,67.60926818847656,0.0,0.33333333333333337,0.016280178229014078
3,2,2.6853232383728027,0.0,1.0,0.015295974413553874
Final OOF ROC AUC SCORE: 0.875
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.10681689343633777,0.9479254856065161,0.8750296552790394,11.835908516248066
0,1,0.08692020205875897,0.9686761747483563,0.9670492447566801,11.617859133084615
0,2,0.08700585947075042,0.9640871412794352,0.9831283620423091,10.19449805021286
1,0,0.09775318190626496,0.9627606378426806,0.8713600852272727,10.601543243726095
1,1,0.07822748627133515,0.9689054765513427,0.9675944478986735,9.850987732410431
1,2,0.07444777615381433,0.9750164445361651,0.9821227315377562,9.715269490083058
2,0,0.1072287939284567,0.9534307726088936,0.8871228708279477,9.72020266453425
2,1,0.08996404009177444,0.9553832777488805,0.9702146244687029,9.70574780702591
2,2,0.09340401748028983,0.9565018661137618,0.9848960659408066,9.730360798041026
3,0,0.09425037069132133,0.9629032658392571,0.8772653171680975,9.711052882671357
3,1,0.08000951996595808,0.9690707077478525,0.9678308451360421,9.614088817437489
3,2,0.08152957430984872,0.969646974539356,0.9830158812701012,9.639164555072785
Final OOF ROC AUC SCORE: 0.966836729219915
