fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.11348418304601646,0.9424014103409717,0.8404502920878382,0.22133289393810493, 2.31250422000885
0,1,0.08512267209019284,0.9648868500511583,0.9535107518712814,0.10312963184840394, 1.1674921035766601
0,2,0.07994555412525577,0.9678087245289534,0.9681360940732093,0.08290703820625359, 1.172480857372284
0,3,0.07438364663584233,0.9711670217847204,0.9720854150339604,0.07321854898718749, 1.2018945336341857
0,4,0.07006602660795598,0.9745730527818279,0.9761342311219159,0.06782121063118204, 1.2186315099398295
0,5,0.06840572803167208,0.9715177935951061,0.9795012173658648,0.06100188144625222, 1.2171641707420349
0,6,0.06833982625702985,0.9729297231937575,0.9823370617349605,0.057033791205589185, 1.2186203320821127
1,0,0.1175041333772242,0.9442072744423358,0.8181788734792506,0.23265113001594281, 1.2212827682495118
1,1,0.09335338312666863,0.9609102622148546,0.9512172783984283,0.10575795258461897, 1.2426302194595338
1,2,0.07562154509740103,0.9688078734146139,0.9640000198257203,0.08582418279795191, 1.2366770267486573
1,3,0.07208509449799526,0.9707380550621072,0.9694034115899494,0.07818774054805767, 1.2251814206441243
1,4,0.06990874779401157,0.97098110747975,0.9747649319328044,0.06921536374487122, 1.2207043727238973
1,5,0.0662581773643496,0.9717261135337671,0.9801520799346385,0.06384027221827723, 1.2756986459096273
1,6,0.06485628957232954,0.9726989226861762,0.9813981431130445,0.059877343155874486, 1.2238728086153665
2,0,0.11608897781056561,0.9447348654604272,0.8365879221676904,0.224208102232086, 1.2222285827000936
2,1,0.09507332501068179,0.9518146463982894,0.956691796973072,0.10025118805110125, 1.221276088555654
2,2,0.08952889894254087,0.9573793160442589,0.9682980946930545,0.08303206777485202, 1.2256738583246867
2,3,0.08182875944030642,0.9607549166593174,0.97371240654814,0.07284974184981706, 1.2239789605140685
2,4,0.0775319180458461,0.9629262499602539,0.9779722809252285,0.06604913221854324, 1.2273514151573182
2,5,0.0766879071116837,0.9620556618449478,0.9820246545325797,0.06062754321499683, 1.223202351729075
2,6,0.07556921444484033,0.9663105872033969,0.9841922988815903,0.05632601437938153, 1.2250406742095947
3,0,0.10950365424517314,0.950727052227768,0.8300674267356142,0.22722644878703416, 1.2167254169782002
3,1,0.08657756010640641,0.960854650517999,0.9537651892210832,0.10178674730950599, 1.2261974891026814
3,2,0.07636275939163467,0.9650769576742727,0.9643185317829027,0.08386223667560994, 1.2332473874092102
3,3,0.0742352824677162,0.9674777818595114,0.9713316571660964,0.0748033877497786, 1.236455516020457
3,4,0.06704805832242175,0.9714160423526472,0.9764739936596313,0.0683526302886601, 1.2382929881413778
3,5,0.07524833639689284,0.9674600101965853,0.9828459931530733,0.061157657468666124, 1.223367977142334
3,6,0.06439298202345452,0.9732988263128891,0.9828675675031475,0.0587941886454054, 1.255730144182841
