fold,epoch,val_loss,val_acc,train_acc, train_loss, time
0,0.11485888502052562,0.8685714285714285,0.7157142857142857,0.2317604489092316, 0.5712409973144531
1,0.09656441234983504,0.88,0.8525,0.12632072538403527, 0.5669108271598816
2,0.09852953028695827,0.89,0.8841071428571429,0.10081830079800316, 0.5692378640174866
3,0.07799347873449071,0.9157142857142857,0.9117857142857143,0.07937524568023427, 0.5546223560969035
4,0.09015843143623153,0.9028571428571428,0.9294642857142857,0.06546936623086887, 0.5635419646898906
5,0.0947976162424311,0.8928571428571429,0.9448214285714286,0.05356574315777315, 0.5599767724672954
6,0.08783689604818144,0.8957142857142857,0.9567857142857142,0.045004524335797345, 0.5636957883834839
7,0.07706883280612105,0.9157142857142857,0.9748214285714286,0.031158158417924173, 0.5717365543047587
8,0.07382865470241416,0.92,0.9821428571428571,0.02483852906086083, 0.5630536198616027
9,0.07365299719227054,0.9242857142857143,0.9805357142857143,0.024182221046981534, 0.5567902088165283
10,0.07061602535064924,0.9271428571428572,0.9855357142857143,0.021019792375820023, 0.555129611492157
11,0.07128102799866941,0.9214285714285714,0.9869642857142857,0.019314183051964, 0.5660451451937357
12,0.06631712708357637,0.9271428571428572,0.9882142857142857,0.017483549037881727, 0.5562455256779989
13,0.07222856639947911,0.9314285714285714,0.9891071428571429,0.016851330368247416, 0.5577723900477092
14,0.06895970450370276,0.9271428571428572,0.9917857142857143,0.015127405867845353, 0.5469771305720011
15,0.0728087765707063,0.9257142857142857,0.9901785714285715,0.015216633306782959, 0.5495775620142619
16,0.07378254694842988,0.9242857142857143,0.9916071428571429,0.013375880265874522, 0.5578359762827555
17,0.07287654748705047,0.9228571428571428,0.9928571428571429,0.012602730796871972, 0.560422440369924
18,0.06964000090639191,0.9328571428571428,0.99375,0.012491067936145035, 0.5637357274691264
19,0.07546269136020617,0.9314285714285714,0.9958928571428571,0.011037001233780756, 0.5638453165690104
20,0.07275838459926573,0.9142857142857143,0.9942857142857143,0.012314207408344373, 0.5546706120173136
21,0.07214119610117367,0.9228571428571428,0.9951785714285715,0.011744365792588463, 0.5590927799542745
22,0.07444156768509526,0.9228571428571428,0.9933928571428572,0.013826649645842347, 0.5578882733980814
23,0.07342043984416788,0.9285714285714286,0.9935714285714285,0.01234709179211807, 0.551066513856252
24,0.07229733525838872,0.92,0.9935714285714285,0.012084752884859752, 0.5494323054949443
