fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.1109659942912356,0.9566295872162895,0.8156731939935064,0.2953093598634765, 1.6509341835975646
0,1,0.08486111961039049,0.9708454747139311,0.8629216339259058,0.24496966635105105, 1.387322183450063
0,2,0.08292322269194208,0.9771079617332759,0.8823640763613437,0.2347214658519722, 1.350593376159668
0,3,0.07561098522867779,0.9789473593499459,0.8808666263821359,0.2254398319154319, 1.4138620336850485
0,4,0.07807048559854073,0.9792092954454817,0.8937941205577058,0.2212769924678846, 1.3964246312777202
0,5,0.0837129824699796,0.9767145143095566,0.885022309766383,0.2264900434473973, 1.395633594195048
0,6,0.07868160718187157,0.9801934198175807,0.8866446617832086,0.21981287187244108, 1.4030054251352946
0,7,0.08396943605134302,0.9813821173668541,0.8929445342988293,0.21851020061243073, 1.4056635856628419
0,8,0.07210855073609142,0.9829631008437857,0.8925927110656174,0.2140332007595357, 1.4215285539627076
0,9,0.06929733068919836,0.9834322703171513,0.9040654097160024,0.214599422172827, 1.4062586983044942
0,10,0.0765637316341911,0.982967222281421,0.8907010041477407,0.2173472105028095, 1.4077616930007935
0,11,0.07009582984147175,0.9811122756045813,0.8921844553358177,0.21285460171840934, 1.4150865077972412
0,12,0.06425463346935505,0.983138299410904,0.9037205879608897,0.20887395896280475, 1.4392231186230977
0,13,0.07384541398627037,0.9828304654871562,0.89991073011297,0.20947676160702242, 1.3966965317726134
0,14,0.06840569550665665,0.9846577985318391,0.9025643153029236,0.2085380711066885, 1.3953078309694926
0,15,0.07933702766990328,0.9829812726369962,0.8997981858299746,0.2127745794544161, 1.3856932322184246
0,16,0.07474701277607558,0.9817810725299587,0.9027883750972959,0.2099769633876312, 1.4072271982828777
0,17,0.069114460747651,0.9849718146120401,0.9002116937096156,0.20681766462021312, 1.3832493106524149
0,18,0.06981475468088245,0.9855652266963051,0.903314069064146,0.20127794039546557, 1.411968739827474
0,19,0.07049409791171475,0.9856650404223108,0.8947120347453246,0.20257025600971693, 1.380630381902059
0,20,0.07359683500217958,0.9834054435049066,0.9084223866368648,0.20753068234027067, 1.3965035518010458
0,21,0.07301432400115063,0.9831362012244717,0.8994066695055766,0.20689541632729286, 1.3945176045099894
0,22,0.0649647502613501,0.9847362931849856,0.904356302179963,0.20685079415427002, 1.3939616839090982
0,23,0.06548597469298663,0.9845199551767432,0.9058526317560726,0.20028042675116334, 1.453915790716807
0,24,0.06368777542660127,0.9855903299982659,0.9111366193714946,0.19783611666865736, 1.4084141770998637
0,25,0.08042272010209914,0.979630656242277,0.9059328176313631,0.20508561808882014, 1.399232558409373
0,26,0.07116064234346874,0.9846202934493571,0.9014808771764976,0.2048239926142352, 1.4043601910273233
0,27,0.06492113051888514,0.9851990182285941,0.9127229185659375,0.20120593623161556, 1.4242147088050843
0,28,0.06618844696833771,0.985557658238102,0.9135898648252404,0.19897289965246318, 1.3875814398129782
0,29,0.07060735858382886,0.9854517747584874,0.9116558783093959,0.20094746231579785, 1.3961873372395834
0,30,0.0666689348872751,0.9855042294193013,0.90299467920985,0.20187103247616858, 1.3817472378412883
0,31,0.06359386119316807,0.9846016345771531,0.9137393532550168,0.20288990474136573, 1.3911122322082519
0,32,0.06896320730447769,0.9844862717909775,0.9096693619650054,0.19985450635708513, 1.4171316345532736
0,33,0.06424619858652088,0.9852129187137099,0.9166108964157764,0.19835890010141824, 1.3909653862317404
0,34,0.06689468974352111,0.9857933295356158,0.9069277772335423,0.19429856423901545, 1.3967195947964985
0,35,0.06770833932595062,0.9859288873662051,0.9096935318504361,0.20110496010815054, 1.4047584931055705
0,36,0.07606417901590656,0.9840943980070825,0.9097029490675581,0.19771772889906641, 1.4122381250063578
0,37,0.05963834911366278,0.9851379460163608,0.909516370713646,0.19614443136181137, 1.4035325090090434
0,38,0.06705203602964781,0.9862540313280217,0.9140823548757276,0.19927332421240465, 1.4102461775143942
0,39,0.0700252431751305,0.986684384352385,0.9115596652552087,0.19282547215975465, 1.4033338268597921
1,0,0.1291409590832737,0.964488044758513,0.8172650493877018,0.29532399775498375, 1.3870012005170187
1,1,0.09227147028420349,0.9728155968388723,0.8671373317646023,0.24447946528885134, 1.386150590578715
