fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.103640700680945,0.9698678228854838,0.8227651884464977,0.30054574156952957, 2.8982407093048095
0,1,0.08858318033162504,0.977421303950118,0.871003292498927,0.2487221776894262, 2.2803181568781534
0,2,0.08408101160573411,0.9764986327022145,0.8858911414418352,0.2357640139438643, 2.0027440031369528
0,3,0.07216136131378613,0.9829813086016879,0.8933089689190233,0.2221250246060366, 1.9319422086079916
0,4,0.07780605757951128,0.9803205177389054,0.8989775959459712,0.21700265307809372, 1.9103264927864074
0,5,0.08196227193325378,0.9799933418412304,0.888442961396358,0.23369465800490052, 1.889262028535207
0,6,0.08382553338995014,0.9797327025740686,0.8903838188722398,0.22801379795933813, 1.9136721730232238
0,7,0.08001074292079298,0.9833001299562297,0.8993817775962124,0.218293591161721, 1.9217234571774802
0,8,0.07072935874540624,0.9833473349981479,0.9002185224973542,0.20984990259182645, 1.9169375022252402
0,9,0.06994245045614067,0.9853046208790748,0.9146365089181704,0.2083901645050251, 1.920564560095469
0,10,0.0925575788916868,0.981214940890296,0.8951397862558079,0.21767506353338534, 1.9145727276802063
0,11,0.08004624769804353,0.9847123099959598,0.8972450562533821,0.21698363344929478, 1.911271611849467
0,12,0.08498526118667227,0.9828219353887359,0.9126454150927805,0.20951618863345714, 1.8978619694709777
0,13,0.07712979311936022,0.9836989750961186,0.9068078938003321,0.20524765125817943, 1.8947194377581278
0,14,0.06620607376621314,0.9863100882719299,0.9153866720269878,0.20020820031680647, 1.8877233505249023
0,15,0.07686380321297756,0.9830155509892379,0.9036465400271371,0.21688247286258455, 1.8913056174914042
0,16,0.078106359821003,0.9834469151580035,0.9002328590793133,0.21161874650888854, 1.893594225247701
0,17,0.0763235254627795,0.9836869865140441,0.9077791118416668,0.20192781487023648, 1.886595368385315
0,18,0.07395512055444094,0.9858406603550779,0.9097519329811027,0.1986502775127309, 1.8834158341089884
0,19,0.06968044817842049,0.9860521464357347,0.9073362022602651,0.19701395392082124, 1.8930856863657632
0,20,0.08851497392502747,0.9853242521822216,0.9074200683490923,0.20679433357531243, 1.8864149570465087
0,21,0.0936781840502256,0.9843114417828461,0.9057338622235314,0.20409830392268644, 1.8615703304608664
0,22,0.06705932284952426,0.9856241915199965,0.9131733445204768,0.20056203639587755, 1.8761669556299845
0,23,0.06945506319859807,0.9866211170481234,0.9128239725977186,0.19446592379066788, 1.8414915998776753
0,24,0.06700015737085926,0.9878623099360169,0.9144371004750316,0.19316886062417052, 1.8663557847340901
0,25,0.0738265316871622,0.9878300156930541,0.915390095812685,0.20407555545450562, 1.9074317733446757
0,26,0.07231687677653545,0.9856163614773291,0.9088759853172074,0.19955143688458848, 1.8544781724611918
0,27,0.06150922231727793,0.9854752333877216,0.9153014730775485,0.19734441590983243, 1.8815690755844117
0,28,0.0683696278945866,0.9880313489432665,0.9216339854798165,0.19447884276005611, 1.866941789786021
0,29,0.07292111124249404,0.9880356198756305,0.9188258772555334,0.19316923862313662, 1.8810996254285177
0,30,0.07494539559381652,0.9843693616199931,0.9112957062895027,0.20185007924628984, 1.8976447582244873
0,31,0.07088335436098847,0.9873084374441782,0.9198939359507162,0.20080878442354488, 1.864357324441274
0,32,0.06701665274128887,0.9865706900747728,0.9213518105578554,0.19470159004388543, 1.8693567514419556
0,33,0.06631818806933125,0.9872123789303068,0.9185637618857846,0.19505878245033526, 1.8349420348803203
0,34,0.06460319913220497,0.9873011693662954,0.9211751315533423,0.18678573747228858, 1.752011207739512
0,35,0.06892371747158088,0.9848560980522152,0.9217236786686321,0.19856461745149892, 1.7876973191897074
0,36,0.06485727930451002,0.9871770875418253,0.9181280372561198,0.19378785229585813, 1.7718487977981567
0,37,0.05965154992573305,0.9889035932178194,0.9186959025199062,0.1921208391526752, 1.7652783513069152
0,38,0.06598821815402646,0.988435364159175,0.9247727389352577,0.19154442027828902, 1.7363969842592875
0,39,0.06548933213700217,0.9886961907479317,0.9185951549183891,0.1853755088364642, 1.8034315347671508
0,40,0.06813788719769871,0.9867840119070598,0.9148884403998049,0.19481688414836543, 1.7935957590738931
0,41,0.07591000747182691,0.985381497661627,0.917035541394652,0.19610153453196494, 1.7628317594528198
0,42,0.0676404026845394,0.9844612241301386,0.921853195233424,0.1929148777204306, 1.7642235994338988
0,43,0.0738076912251073,0.9865724883620839,0.9202719060639827,0.1867432192531826, 1.7744274059931437
0,44,0.06567014196569253,0.9880304497996109,0.9261200444242442,0.18399157252227635, 1.776889967918396
0,45,0.07173730831887877,0.988157378912324,0.916750117624949,0.19417736612673736, 1.8051460941632589
0,46,0.0628503857344408,0.9885177107322985,0.9105793270320126,0.1938048605921957, 1.7807314038276671
0,47,0.07385944701940278,0.9861483173425629,0.9201298147923537,0.19111977232228902, 1.781551678975423
0,48,0.07144518688496924,0.9858303951316767,0.9209476497335611,0.18711921023038616, 1.6478806495666505
0,49,0.0649056497863874,0.9868221505837841,0.9279871822127084,0.1837585620268495, 1.7462499380111693
1,0,0.09438803972087192,0.9765839619206004,0.8113196483483224,0.3051763715374531, 1.7449902256329854
1,1,0.07909196307074887,0.9820609653156616,0.8682228452667776,0.2516427429687536, 1.7395445624987285
1,2,0.07545937706564305,0.9835888628314893,0.8802323645519696,0.2361317081757042, 1.7315267324447632
1,3,0.0886571060804346,0.9816919271456708,0.8936766921978836,0.22435413067210086, 1.7861958066622416
1,4,0.07448922878615938,0.9865502422858198,0.9000325108968095,0.21763944046312095, 1.7606604814529419
1,5,0.08077951323725663,0.9810405421538931,0.8839268043283315,0.23613648294300146, 1.6707337816556296
1,6,0.07483832493224847,0.9863449877702206,0.8855123080827121,0.2281691422670142, 1.756724977493286
1,7,0.08348819383952234,0.9864184804356525,0.8916241909554065,0.220551168084379, 1.79460213581721
