fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.06456818221355504,0.9768633103831911,0.9572920508546542,0.13179645227577483, 2.1983163158098855
0,1,0.049792106726624985,0.986798398205549,0.9814689401647707,0.07293089452698878, 1.9925809065500895
0,2,0.047509410593193024,0.984143601633804,0.9782318212786518,0.07836183000198334, 1.948529350757599
fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.06456818221355504,0.9768633103831911,0.9572920508546542,0.13179645227577483, 2.0412907242774962
0,1,0.049792106726624985,0.986798398205549,0.9814689401647707,0.07293089452698878, 2.0024523019790648
fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
