fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.31480038122331,0.5991854504520414,0.5710591549274191,1.7618705828984578
0,1,0.32192800019164475,0.5965057161391519,0.7217506517818948,1.7728142182032267
0,2,0.344667940666633,0.5959943496609924,0.8286624664156785,1.7701169053713481
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.31480038122331,0.5991854504520414,0.5710591549274191,1.7792053937911987
0,1,0.32192800019164475,0.5965057161391519,0.7217506517818948,1.7908514897028605
0,2,0.344667940666633,0.5959943496609924,0.8286624664156785,1.78890726963679
0,3,0.39807673734707794,0.6092751433599556,0.9130547279257506,1.791391094525655
0,4,0.4191928215857063,0.6234651788260459,0.9760676704870436,1.7130108992258708
0,5,0.4530559047600444,0.6220245118472879,0.9827387127089585,1.5676918864250182
0,6,0.4960183752843236,0.6180393476614927,0.9873251005624556,1.6526963432629904
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.25828090710185314,0.7614618789956716,0.6230578608495145,4.0687660296758015
0,1,0.18650904204696417,0.8718624485287275,0.8589638222342845,3.1649744470914203
0,2,0.1751507819839278,0.8881226577679376,0.9439639923805775,2.9203173518180847
0,3,0.20938453017330103,0.8888917133585241,0.980778249310741,2.833641270796458
0,4,0.2691772223467468,0.8819435930418167,0.9953909009893321,2.789892387390137
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.2660045074869175,0.7449734126174458,0.6133235898832397,3.33188511133194
0,1,0.19262657114969833,0.8636405798901112,0.8499020913436245,3.126704506079356
0,2,0.17613268956751088,0.8870145158492863,0.9374606312875531,3.0565208315849306
0,3,0.21329097874695435,0.8832547593375653,0.9778831888983133,2.910582896073659
0,4,0.26149434151367895,0.8766999776616946,0.9942973258749238,2.8344546993573507
0,5,0.3077919205356085,0.8839097238516037,0.9974671563104428,2.819741058349609
