fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.3043280318569468,0.6066232663161675,0.570371394961914,1.1216311971346538
0,1,0.31275380682200193,0.6034961285144682,0.763156218565514,1.1088443676630655
0,2,0.334234328427333,0.6151574513095803,0.8790706251361359,1.1176198442777
0,3,0.3797463028197538,0.6173649992872589,0.9531955156133083,1.109582789738973
0,4,0.38410846931783826,0.6255709334179773,0.9909482130483435,1.1134759068489075
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.3043280318569468,0.6066232663161675,0.570371394961914,1.0318605184555054
0,1,0.31275380682200193,0.6034961285144682,0.763156218565514,1.1474285960197448
0,2,0.334234328427333,0.6151574513095803,0.8790706251361359,1.1734739661216735
0,3,0.3797463028197538,0.6173649992872589,0.9531955156133083,1.080605975786845
0,4,0.38410846931783826,0.6255709334179773,0.9909482130483435,1.0829419294993083
0,5,0.4018226393916625,0.6247940043058415,0.9936562166416866,1.0789547403653463
0,6,0.4121032601355442,0.6227380028715107,0.9959640516444552,1.0512140075365701
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.30455643316844894,0.6060868545408886,0.5718773353994517,1.1494534969329835
0,1,0.3121237579010883,0.6138823532411202,0.73888206406725,1.122713029384613
0,2,0.3484817563118983,0.6115073617051558,0.8607613599384282,1.0925798892974854
0,3,0.45312480521103254,0.6035670651943331,0.9448733422833225,1.0970569968223571
0,4,0.5104768270607658,0.6090980266180518,0.9875895393825872,1.0967283527056375
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.29723379343786105,0.6479413328162305,0.5962861536512469,2.8704336484273276
0,1,0.25379799544925286,0.7614353714731217,0.7787423310701739,2.9377731402715046
0,2,0.22784694771719527,0.8200875205658258,0.9092449375564768,2.916697351137797
0,3,0.264865958759067,0.8224713229473336,0.9747670715571014,2.824739948908488
0,4,0.3304447503404084,0.8133837418678708,0.9931418384970719,2.8830006678899127
0,5,0.40913737636672487,0.8064878117511485,0.9973271041745537,2.886115268866221
