fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,5534671.0,5534671.0,0.11746796220541,8580357.264705881,8580357.264705881,0.7921965420246124, 0.14067674080530804
0,1,5189988.5,5189988.5,0.20916789770126343,8490145.63235294,8490145.63235294,0.5943773844662834, 0.03832661310831706
0,2,4844647.5,4844647.5,0.46295836567878723,8099915.529411765,8099915.529411765,1.1130237404037924, 0.038598672548929853
0,3,4625040.0,4625040.0,0.6827225089073181,7702348.220588235,7702348.220588235,0.6138434033183491, 0.03803715705871582
0,4,4544081.0,4544081.0,1.009785532951355,7475153.617647059,7475153.617647059,0.5973510786014444, 0.03865007956822713
0,5,4102082.5,4102082.5,3.424710988998413,7186993.411764706,7186993.411764706,0.8337785496431238, 0.03911311626434326
0,6,3792235.0,3792235.0,0.02154076099395752,6702303.073529412,6702303.073529412,1.0332569515003878, 0.04050653378168742
0,7,3584862.5,3584862.5,0.3426152765750885,6321503.882352941,6321503.882352941,1.097483621800647, 0.037860643863677976
0,8,3421814.5,3421814.5,0.06046581268310547,6054907.272058823,6054907.272058823,1.3979570436127045, 0.038199178377787274
0,9,3363181.5,3363181.5,1.6324026584625244,5907407.904411765,5907407.904411765,0.7212616301634732, 0.03817474444707235
0,10,3256227.25,3256227.25,0.5109251141548157,5812673.801470588,5812673.801470588,0.6427798367598477, 0.037848516305287676
0,11,3061404.0,3061404.0,1.4307562112808228,5595028.286764706,5595028.286764706,0.4241445011952344, 0.03762326637903849
0,12,2937562.0,2937562.0,1.7762359380722046,5373266.55882353,5373266.55882353,0.8023912021342445, 0.038359824816385904
0,13,2844251.75,2844251.75,0.3427470326423645,5219423.919117647,5219423.919117647,1.5040924549102783, 0.03879830439885457
0,14,2817684.5,2817684.5,1.3748832941055298,5098909.507352941,5098909.507352941,0.5670536020222832, 0.03940028349558512
0,15,2743422.75,2743422.75,1.0506336688995361,5075120.235294118,5075120.235294118,0.6300660704865175, 0.04062337080637614
0,16,2669650.0,2669650.0,0.006792247295379639,4966070.05882353,4966070.05882353,0.9894396452342763, 0.040381336212158205
0,17,2580422.25,2580422.25,1.5950238704681396,4836279.882352941,4836279.882352941,0.7912312763578752, 0.03810641368230184
0,18,2516974.25,2516974.25,0.8605940937995911,4729386.727941177,4729386.727941177,0.8171483637655482, 0.037785192330678306
0,19,2499612.0,2499612.0,0.09203338623046875,4647287.397058823,4647287.397058823,0.9378479429904152, 0.03821407953898112
0,20,2470687.0,2470687.0,4.073615074157715,4655431.823529412,4655431.823529412,0.8924623131752014, 0.03888384898503621
0,21,2455755.5,2455755.5,2.1430792808532715,4599417.588235294,4599417.588235294,1.106368429520551, 0.038688019911448164
0,22,2368143.5,2368143.5,0.2081141471862793,4486787.455882353,4486787.455882353,0.8366975793067146, 0.03861679236094157
0,23,2323806.0,2323806.0,0.7510769367218018,4398045.323529412,4398045.323529412,0.849701901569086, 0.03942522605260213
0,24,2302412.0,2302412.0,1.9515349864959717,4349780.75,4349780.75,0.66740021898466, 0.040708239873250326
0,25,2316457.75,2316457.75,0.09657230973243713,4376555.029411765,4376555.029411765,0.9286268064204384, 0.03933964172999064
0,26,2296996.25,2296996.25,0.8027642965316772,4362900.875,4362900.875,0.9114721654092565, 0.03937799135843913
0,27,2220312.75,2220312.75,0.2210322916507721,4264169.448529412,4264169.448529412,0.6630070937030456, 0.03929492235183716
0,28,2181343.5,2181343.5,0.7083374857902527,4209602.139705882,4209602.139705882,0.9421993380083757, 0.03957129716873169
0,29,2166449.75,2166449.75,0.6859456300735474,4151804.8602941176,4151804.8602941176,0.5606287393499824, 0.037753403186798096
0,30,2173645.0,2173645.0,0.9985226392745972,4176630.779411765,4176630.779411765,0.9342388861319598, 0.03968375126520793
0,31,2149723.5,2149723.5,0.7847257852554321,4152928.919117647,4152928.919117647,1.252975227201686, 0.03897319237391154
0,32,2132578.0,2132578.0,0.5675402879714966,4099579.213235294,4099579.213235294,1.8650722231935053, 0.03920036554336548
0,33,2086463.625,2086463.625,0.03607019782066345,4041124.4779411764,4041124.4779411764,0.7695535193471348, 0.0394269585609436
0,34,2069859.125,2069859.125,0.6523534059524536,3984916.970588235,3984916.970588235,0.5706678891883177, 0.03852979739507039
0,35,2108807.5,2108807.5,2.790374517440796,4000667.544117647,4000667.544117647,0.8450426064869937, 0.038262939453125
0,36,2071564.625,2071564.625,0.38991621136665344,3992690.617647059,3992690.617647059,0.4669190303367727, 0.038983909289042155
0,37,2050410.75,2050410.75,0.15801414847373962,3943489.279411765,3943489.279411765,0.8722701440839207, 0.03719426393508911
0,38,2016919.75,2016919.75,0.42366576194763184,3906880.2352941176,3906880.2352941176,0.48197514169356404, 0.03881899118423462
0,39,2005363.375,2005363.375,0.7559101581573486,3866972.4852941176,3866972.4852941176,1.3590898697867113, 0.039211217562357584
0,40,2043589.5,2043589.5,0.24301111698150635,3889208.9485294116,3889208.9485294116,0.7023041958318037, 0.0396829088528951
0,41,2019303.5,2019303.5,0.546943187713623,3890950.529411765,3890950.529411765,0.6343034435721004, 0.03936635255813599
0,42,1982483.875,1982483.875,0.10222026705741882,3858833.2352941176,3858833.2352941176,0.6641934040714713, 0.03992998997370402
0,43,1950578.875,1950578.875,0.3963940143585205,3806606.1911764704,3806606.1911764704,0.9697982966899872, 0.03890198071797689
0,44,1941317.375,1941317.375,0.003380417823791504,3767378.242647059,3767378.242647059,0.8191449905143064, 0.03921045859654745
